season,round,raceId,race_name,race_slug,date,circuitId,circuitRef,circuit_name,circuit_location,country,driverId,driverRef,driver_number,driver_code,driver_name,nationality,constructorId,constructorRef,constructor_name_norm,constructor_name,grid,quali_position,q1,q2,q3,q1_ms,q2_ms,q3_ms,best_quali_ms,position,positionText,positionOrder,points,laps,milliseconds,status_text,rank,fastestLapTime,fastestLapTime_ms,fastestLapSpeed,avg_race_lap_ms,median_race_lap_ms,fastest_recorded_lap_ms,lap_count_recorded,total_pit_stops,avg_pitstop_ms,fastest_pitstop_ms,avg_temp,rain_flag,wind,avg_finish_last5,avg_grid_last5,points_last5
2012,12,871,Belgian Grand Prix,belgian-grand-prix,2012-09-02,13,spa,Circuit de Spa-Francorchamps,Spa,Belgium,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,10,11.0,1:49.722,1:48.792,,109722.0,108792.0,,108792.0,2,2,2,18.0,44,5362154.0,Finished,9.0,1:54.198,114198.0,220.795,121867.13636363637,115791.0,114198.0,44.0,1.0,20811.0,20811.0,15.591666666666669,0.0,12.6,7.4,2.2,49.0
2012,13,872,Italian Grand Prix,italian-grand-prix,2012-09-09,14,monza,Autodromo Nazionale di Monza,Monza,Italy,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,5,6.0,1:25.011,1:24.687,1:24.802,85011.0,84687.0,84802.0,84687.0,22,22,22,0.0,47,,Alternator,9.0,1:28.713,88713.0,235.081,91006.9574468085,90557.0,88713.0,47.0,2.0,18655.5,15008.0,21.620833333333337,1.0,6.3,7.0,4.0,55.0
2012,14,873,Singapore Grand Prix,singapore-grand-prix,2012-09-23,15,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,3,3.0,1:48.240,1:46.791,1:46.905,108240.0,106791.0,106905.0,106791.0,1,1,1,25.0,59,7226144.0,Finished,3.0,1:52.134,112134.0,162.865,122477.01694915254,115881.0,112134.0,59.0,2.0,30127.0,29117.0,27.729166666666668,1.0,10.5,7.2,4.8,55.0
2012,15,874,Japanese Grand Prix,japanese-grand-prix,2012-10-07,22,suzuka,Suzuka Circuit,Suzuka,Japan,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,1,1.0,1:32.608,1:31.501,1:30.839,92608.0,91501.0,90839.0,90839.0,1,1,1,25.0,53,5336242.0,Finished,1.0,1:35.774,95774.0,218.276,100683.81132075471,98855.0,95774.0,53.0,2.0,20427.0,20346.0,24.425,1.0,5.9,6.8,4.6,65.0
2012,16,875,Korean Grand Prix,korean-grand-prix,2012-10-14,35,yeongam,Korean International Circuit,Yeongam County,Korea,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,2,2.0,1:38.208,1:37.767,1:37.316,98208.0,97767.0,97316.0,97316.0,1,1,1,25.0,55,5788651.0,Finished,5.0,1:42.499,102499.0,197.211,105248.2,104445.0,102499.0,55.0,2.0,19815.5,19801.0,,,,6.0,4.4,80.0
2012,17,876,Indian Grand Prix,indian-grand-prix,2012-10-28,68,buddh,Buddh International Circuit,Uttar Pradesh,India,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,1,1.0,1:26.387,1:25.435,1:25.283,86387.0,85435.0,85283.0,85283.0,1,1,1,25.0,60,5470744.0,Finished,4.0,1:28.723,88723.0,207.95,91179.06666666667,90826.5,88723.0,60.0,1.0,20707.0,20707.0,,,,5.4,4.2,93.0
2012,18,877,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,2012-11-04,24,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,24,3.0,1:42.160,1:41.511,1:41.073,102160.0,101511.0,101073.0,101073.0,3,3,3,15.0,55,6362830.0,Finished,1.0,1:43.964,103964.0,192.32,115687.81818181818,107852.0,103964.0,55.0,2.0,22440.0,19918.0,34.1375,0.0,11.8,5.2,2.4,100.0
2012,19,878,United States Grand Prix,united-states-grand-prix,2012-11-18,69,americas,Circuit of the Americas,Austin,USA,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,1,1.0,1:36.558,1:35.796,1:35.657,96558.0,95796.0,95657.0,95657.0,2,2,2,18.0,56,5755944.0,Finished,1.0,1:39.347,99347.0,199.772,102784.71428571429,102084.5,99347.0,56.0,1.0,20904.0,20904.0,30.4375,0.0,19.4,1.4,6.2,115.0
2012,20,879,Brazilian Grand Prix,brazilian-grand-prix,2012-11-25,18,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,4,4.0,1:15.644,1:13.209,1:12.760,75644.0,73209.0,72760.0,72760.0,6,6,6,8.0,71,6332109.0,Finished,9.0,1:19.090,79090.0,196.136,89184.6338028169,87448.0,79090.0,71.0,4.0,23300.25,20997.0,,,,1.6,5.8,108.0
2013,1,880,Australian Grand Prix,australian-grand-prix,2013-03-17,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,1,1.0,1:44.657,1:36.745,1:27.407,104657.0,96745.0,87407.0,87407.0,3,3,3,15.0,58,5425571.0,Finished,10.0,1:30.409,90409.0,211.16,93544.3275862069,92253.5,90409.0,58.0,3.0,22035.666666666668,21596.0,10.904166666666669,1.0,19.5,2.6,6.4,91.0
2013,2,881,Malaysian Grand Prix,malaysian-grand-prix,2013-03-24,2,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,1,1.0,1:37.899,1:37.245,1:49.674,97899.0,97245.0,109674.0,97245.0,1,1,1,25.0,56,5936681.0,Finished,3.0,1:40.446,100446.0,198.661,106012.16071428571,102962.5,100446.0,56.0,4.0,21178.25,20757.0,,,,3.0,6.2,81.0
2013,3,882,Chinese Grand Prix,chinese-grand-prix,2013-04-14,17,shanghai,Shanghai International Circuit,Shanghai,China,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,9,9.0,1:36.537,1:35.343,,96537.0,95343.0,,95343.0,4,4,4,12.0,56,5799470.0,Finished,1.0,1:36.808,96808.0,202.706,103561.96428571429,103124.0,96808.0,56.0,3.0,19866.0,19323.0,28.037500000000005,0.0,10.1,3.0,6.2,81.0
2013,4,883,Bahrain Grand Prix,bahrain-grand-prix,2013-04-21,3,bahrain,Bahrain International Circuit,Sakhir,Bahrain,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,2,2.0,1:33.327,1:32.746,1:32.584,93327.0,92746.0,92584.0,92584.0,1,1,1,25.0,57,5760498.0,Finished,1.0,1:36.961,96961.0,200.938,101061.36842105263,100018.0,96961.0,57.0,3.0,21618.666666666668,21290.0,,,,3.2,3.2,78.0
2013,5,884,Spanish Grand Prix,spanish-grand-prix,2013-05-12,4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,3,3.0,1:22.158,1:21.602,1:21.054,82158.0,81602.0,81054.0,81054.0,4,4,4,12.0,66,5994869.0,Finished,9.0,1:27.036,87036.0,192.541,90831.34848484848,89795.5,87036.0,66.0,4.0,18889.75,18606.0,22.037499999999994,0.0,5.4,3.0,3.4,85.0
2013,6,885,Monaco Grand Prix,monaco-grand-prix,2013-05-26,6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,3,3.0,1:24.243,1:15.988,1:13.980,84243.0,75988.0,73980.0,73980.0,2,2,2,18.0,78,8275944.0,Finished,1.0,1:16.577,76577.0,157.018,106101.84615384616,82088.0,76577.0,78.0,1.0,24375.0,24375.0,23.004166666666663,0.0,2.9,2.6,3.2,89.0
2013,7,886,Canadian Grand Prix,canadian-grand-prix,2013-06-09,7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,1,1.0,1:22.318,1:28.166,1:25.425,82318.0,88166.0,85425.0,82318.0,1,1,1,25.0,70,5529143.0,Finished,5.0,1:16.561,76561.0,205.06,78987.75714285714,78623.5,76561.0,70.0,2.0,20866.5,20835.0,22.6375,0.0,5.9,2.4,3.6,92.0
2013,8,887,British Grand Prix,british-grand-prix,2013-06-30,9,silverstone,Silverstone Circuit,Silverstone,UK,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,3,3.0,1:31.559,1:30.990,1:30.211,91559.0,90990.0,90211.0,90211.0,,R,21,0.0,41,,Gearbox,5.0,1:35.018,95018.0,223.195,106390.34146341463,98105.0,94486.0,41.0,2.0,24125.5,24092.0,17.21666666666667,0.0,18.7,2.4,3.6,92.0
2013,9,888,German Grand Prix,german-grand-prix,2013-07-07,20,nurburgring,Nürburgring,Nürburg,Germany,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,2,2.0,1:31.269,1:29.992,1:29.501,91269.0,89992.0,89501.0,89501.0,1,1,1,25.0,60,6074711.0,Finished,5.0,1:34.164,94164.0,196.814,101245.18333333333,97250.0,94164.0,60.0,3.0,19378.666666666668,18979.0,,,,5.8,2.4,80.0
2013,10,890,Hungarian Grand Prix,hungarian-grand-prix,2013-07-28,11,hungaroring,Hungaroring,Budapest,Hungary,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,2,2.0,1:20.646,1:19.992,1:19.426,80646.0,79992.0,79426.0,79426.0,3,3,3,15.0,70,6161904.0,Finished,2.0,1:24.553,84553.0,186.529,88027.2,87351.5,84553.0,70.0,3.0,21624.0,21343.0,23.008333333333336,0.0,5.4,5.8,2.4,80.0
2013,11,891,Belgian Grand Prix,belgian-grand-prix,2013-08-25,13,spa,Circuit de Spa-Francorchamps,Spa,Belgium,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,2,2.0,2:01.863,1:48.646,2:01.200,121863.0,108646.0,121200.0,108646.0,1,1,1,25.0,44,5022196.0,Finished,1.0,1:50.756,110756.0,227.657,114140.81818181818,113385.5,110756.0,44.0,2.0,22784.5,22685.0,15.591666666666669,0.0,12.6,5.6,2.2,83.0
2013,12,892,Italian Grand Prix,italian-grand-prix,2013-09-08,14,monza,Autodromo Nazionale di Monza,Monza,Italy,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,1,1.0,1:24.319,1:23.977,1:23.755,84319.0,83977.0,83755.0,83755.0,1,1,1,25.0,53,4713352.0,Finished,12.0,1:27.190,87190.0,239.187,88931.16981132075,88000.0,87190.0,53.0,1.0,24305.0,24305.0,21.620833333333337,1.0,6.3,5.4,2.0,90.0
2013,13,893,Singapore Grand Prix,singapore-grand-prix,2013-09-22,15,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,1,1.0,1:45.376,1:42.905,1:42.841,105376.0,102905.0,102841.0,102841.0,1,1,1,25.0,61,7153132.0,Finished,1.0,1:48.574,108574.0,167.94,117264.45901639345,112113.0,108574.0,61.0,2.0,28860.5,28787.0,27.729166666666668,1.0,10.5,5.4,2.0,90.0
2013,14,894,Korean Grand Prix,korean-grand-prix,2013-10-06,35,yeongam,Korean International Circuit,Yeongam County,Korea,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,1,1.0,1:38.683,1:37.569,1:37.202,98683.0,97569.0,97202.0,97202.0,1,1,1,25.0,55,6193701.0,Finished,1.0,1:41.380,101380.0,199.388,112612.74545454545,105110.0,101380.0,55.0,2.0,22798.5,22662.0,,,,1.4,1.6,115.0
2013,15,895,Japanese Grand Prix,japanese-grand-prix,2013-10-13,22,suzuka,Suzuka Circuit,Suzuka,Japan,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,2,2.0,1:32.397,1:31.290,1:31.089,92397.0,91290.0,91089.0,91089.0,1,1,1,25.0,53,5209301.0,Finished,4.0,1:35.317,95317.0,219.322,98288.69811320755,97514.0,95317.0,53.0,2.0,22894.5,22873.0,24.425,1.0,5.9,1.4,1.4,115.0
2013,16,896,Indian Grand Prix,indian-grand-prix,2013-10-27,68,buddh,Buddh International Circuit,Uttar Pradesh,India,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,1,1.0,1:25.943,1:24.568,1:24.119,85943.0,84568.0,84119.0,84119.0,1,1,1,25.0,60,5472187.0,Finished,2.0,1:28.116,88116.0,209.383,91203.11666666667,90243.5,88116.0,60.0,2.0,23784.0,23568.0,,,,1.0,1.4,125.0
2013,17,897,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,2013-11-03,24,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,2,2.0,1:41.683,1:40.781,1:40.075,101683.0,100781.0,100075.0,100075.0,1,1,1,25.0,55,5886106.0,Finished,2.0,1:43.893,103893.0,192.451,107020.10909090909,106458.0,103893.0,55.0,2.0,21786.5,21298.0,34.1375,0.0,11.8,1.0,1.2,125.0
2013,18,898,United States Grand Prix,united-states-grand-prix,2013-11-17,69,americas,Circuit of the Americas,Austin,USA,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,1,1.0,1:38.516,1:37.065,1:36.338,98516.0,97065.0,96338.0,96338.0,1,1,1,25.0,56,5957148.0,Finished,1.0,1:39.856,99856.0,198.754,106377.64285714286,103215.5,99856.0,56.0,1.0,24086.0,24086.0,30.4375,0.0,19.4,1.0,1.4,125.0
2013,19,899,Brazilian Grand Prix,brazilian-grand-prix,2013-11-24,18,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,1,1.0,1:25.381,1:26.420,1:26.479,85381.0,86420.0,86479.0,85381.0,1,1,1,25.0,71,5556300.0,Finished,3.0,1:15.624,75624.0,205.125,78257.74647887323,77709.0,75624.0,71.0,2.0,27704.5,22510.0,,,,1.0,1.4,125.0
2014,1,900,Australian Grand Prix,australian-grand-prix,2014-03-16,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,12,13.0,1:31.931,1:44.688,,91931.0,104688.0,,91931.0,,R,18,0.0,3,,Engine,17.0,1:37.064,97064.0,196.682,114128.0,111460.0,109947.0,3.0,,,,10.904166666666669,1.0,19.5,1.0,1.4,125.0
2014,2,901,Malaysian Grand Prix,malaysian-grand-prix,2014-03-30,2,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,2,2.0,1:57.654,1:59.399,1:59.486,117654.0,119399.0,119486.0,117654.0,3,3,3,15.0,56,6050508.0,Finished,4.0,1:44.289,104289.0,191.341,108044.78571428571,106800.5,104289.0,56.0,3.0,24782.0,24432.0,,,,4.4,3.4,100.0
2014,3,902,Bahrain Grand Prix,bahrain-grand-prix,2014-04-06,3,bahrain,Bahrain International Circuit,Sakhir,Bahrain,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,10,11.0,1:35.549,1:34.985,,95549.0,94985.0,,94985.0,6,6,6,8.0,57,6012622.0,Finished,6.0,1:39.312,99312.0,196.181,105484.59649122808,101853.0,99312.0,57.0,2.0,25575.0,24964.0,,,,4.8,3.6,90.0
2014,4,903,Chinese Grand Prix,chinese-grand-prix,2014-04-20,17,shanghai,Shanghai International Circuit,Shanghai,China,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,3,3.0,1:55.926,1:54.499,1:54.960,115926.0,114499.0,114960.0,114499.0,5,5,5,10.0,54,5656116.0,Finished,5.0,1:42.169,102169.0,192.07,104711.10714285714,103914.0,102169.0,56.0,2.0,22408.0,22246.0,28.037500000000005,0.0,10.1,5.8,5.2,73.0
2014,5,904,Spanish Grand Prix,spanish-grand-prix,2014-05-11,4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,15,10.0,1:27.958,1:27.052,,87958.0,87052.0,,87052.0,4,4,4,12.0,66,6141857.0,Finished,1.0,1:28.918,88918.0,188.465,93058.43939393939,92438.5,88918.0,66.0,3.0,21727.0,21599.0,22.037499999999994,0.0,5.4,6.6,5.6,58.0
2014,6,905,Monaco Grand Prix,monaco-grand-prix,2014-05-25,6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,4,4.0,1:18.383,1:17.074,1:16.547,78383.0,77074.0,76547.0,76547.0,,R,20,0.0,5,,Turbo,20.0,1:59.505,119505.0,100.615,120442.4,119505.0,94569.0,5.0,1.0,66065.0,66065.0,23.004166666666663,0.0,2.9,7.2,8.4,45.0
2014,7,906,Canadian Grand Prix,canadian-grand-prix,2014-06-08,7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,3,3.0,1:17.470,1:16.109,1:15.548,77470.0,76109.0,75548.0,75548.0,3,3,3,15.0,70,5958077.0,Finished,10.0,1:19.171,79171.0,198.299,85115.38571428572,80347.0,79171.0,70.0,2.0,23622.0,23340.0,22.6375,0.0,5.9,7.6,6.8,45.0
2014,8,907,Austrian Grand Prix,austrian-grand-prix,2014-06-22,70,red_bull_ring,Red Bull Ring,Spielberg,Austria,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,12,13.0,1:10.630,1:09.801,,70630.0,69801.0,,69801.0,,R,21,0.0,34,,Electrical,17.0,1:14.254,74254.0,209.734,79473.76470588235,75231.5,74254.0,34.0,2.0,25612.5,21381.0,16.841666666666665,1.0,3.8,7.6,7.0,45.0
2014,9,908,British Grand Prix,british-grand-prix,2014-07-06,9,silverstone,Silverstone Circuit,Silverstone,UK,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,2,2.0,1:45.086,1:36.410,1:37.386,105086.0,96410.0,97386.0,96410.0,5,5,5,10.0,52,8865958.0,Finished,2.0,1:37.481,97481.0,217.556,170499.1923076923,99756.0,97481.0,52.0,2.0,28672.5,28558.0,17.21666666666667,0.0,18.7,10.6,7.4,37.0
2014,10,909,German Grand Prix,german-grand-prix,2014-07-20,10,hockenheimring,Hockenheimring,Hockenheim,Germany,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,6,6.0,1:18.194,1:17.646,1:17.577,78194.0,77646.0,77577.0,77577.0,4,4,4,12.0,67,5666928.0,Finished,10.0,1:21.545,81545.0,201.93,84581.01492537314,83018.0,81545.0,67.0,3.0,19182.333333333332,18879.0,,,,10.6,7.2,37.0
2014,11,910,Hungarian Grand Prix,hungarian-grand-prix,2014-07-27,11,hungaroring,Hungaroring,Budapest,Hungary,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,2,2.0,1:25.662,1:23.606,1:23.201,85662.0,83606.0,83201.0,83201.0,7,7,7,6.0,70,6826022.0,Finished,9.0,1:28.746,88746.0,177.716,97514.6,89658.5,88746.0,70.0,2.0,21889.0,21608.0,23.008333333333336,0.0,5.4,10.6,5.4,37.0
2014,12,911,Belgian Grand Prix,belgian-grand-prix,2014-08-24,13,spa,Circuit de Spa-Francorchamps,Spa,Belgium,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,3,3.0,2:10.105,2:08.868,2:07.717,130105.0,128868.0,127717.0,127717.0,5,5,5,10.0,44,5128752.0,Finished,5.0,1:52.953,112953.0,223.229,116562.54545454546,115564.0,112953.0,44.0,3.0,22907.0,22731.0,15.591666666666669,0.0,12.6,8.0,5.0,43.0
2014,13,912,Italian Grand Prix,italian-grand-prix,2014-09-07,14,monza,Autodromo Nazionale di Monza,Monza,Italy,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,8,8.0,1:26.631,1:25.769,1:25.436,86631.0,85769.0,85436.0,85436.0,6,6,6,8.0,53,4810201.0,Finished,10.0,1:29.141,89141.0,233.952,90758.50943396226,90229.0,89141.0,53.0,1.0,25176.0,25176.0,21.620833333333337,1.0,6.3,8.4,5.0,38.0
2014,14,913,Singapore Grand Prix,singapore-grand-prix,2014-09-21,15,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,4,4.0,1:47.476,1:46.586,1:45.902,107476.0,106586.0,105902.0,105902.0,2,2,2,18.0,60,7218329.0,Finished,8.0,1:52.519,112519.0,162.052,120305.48333333334,113799.5,112519.0,60.0,2.0,29440.0,28733.0,27.729166666666668,1.0,10.5,5.4,4.2,46.0
2014,15,914,Japanese Grand Prix,japanese-grand-prix,2014-10-05,22,suzuka,Suzuka Circuit,Suzuka,Japan,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,9,9.0,1:35.517,1:34.784,1:34.432,95517.0,94784.0,94432.0,94432.0,3,3,3,15.0,44,6732143.0,Finished,3.0,1:51.915,111915.0,186.795,153003.25,114880.0,111915.0,44.0,3.0,394061.6666666667,23443.0,24.425,1.0,5.9,4.8,4.6,54.0
2014,16,915,Russian Grand Prix,russian-grand-prix,2014-10-12,71,sochi,Sochi Autodrom,Sochi,Russia,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,10,11.0,1:40.382,1:40.052,,100382.0,100052.0,,100052.0,8,8,8,4.0,53,5576929.0,Finished,8.0,1:42.630,102630.0,205.133,105225.07547169812,104626.0,102630.0,53.0,1.0,30355.0,30355.0,,,,4.6,5.2,57.0
2014,17,916,United States Grand Prix,united-states-grand-prix,2014-11-02,69,americas,Circuit of the Americas,Austin,USA,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,18,17.0,1:39.621,,,99621.0,,,99621.0,7,7,7,6.0,56,6100519.0,Finished,1.0,1:41.379,101379.0,195.768,108937.83928571429,105888.0,101379.0,56.0,4.0,23970.5,23799.0,30.4375,0.0,19.4,4.8,6.8,55.0
2014,18,917,Brazilian Grand Prix,brazilian-grand-prix,2014-11-09,18,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,6,6.0,1:11.880,1:11.129,1:10.938,71880.0,71129.0,70938.0,70938.0,5,5,5,10.0,71,5453975.0,Finished,5.0,1:14.018,74018.0,209.576,76816.54929577465,75705.0,74018.0,71.0,3.0,23249.666666666668,22746.0,,,,5.2,9.8,51.0
2014,19,918,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,2014-11-23,24,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,20,vettel,5,VET,Sebastian Vettel,German,9,red_bull,Red Bull,Red Bull,19,,,,,,,,,8,8,8,8.0,55,6014664.0,Finished,3.0,1:45.552,105552.0,189.427,109357.52727272727,108456.0,105552.0,55.0,2.0,22352.5,21611.0,34.1375,0.0,11.8,5.0,9.4,53.0
2015,1,926,Australian Grand Prix,australian-grand-prix,2015-03-15,1,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,20,vettel,5,VET,Sebastian Vettel,German,6,ferrari,Ferrari,Ferrari,4,4.0,1:29.307,1:27.742,1:27.757,89307.0,87742.0,87757.0,87742.0,3,3,3,15.0,58,5548590.0,Finished,4.0,1:31.457,91457.0,208.74,95665.3448275862,92667.0,91457.0,58.0,1.0,22694.0,22694.0,10.904166666666669,1.0,19.5,6.2,12.4,43.0
2015,2,927,Malaysian Grand Prix,malaysian-grand-prix,2015-03-29,2,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,20,vettel,5,VET,Sebastian Vettel,German,6,ferrari,Ferrari,Ferrari,2,2.0,1:39.814,1:39.632,1:49.908,99814.0,99632.0,109908.0,99632.0,1,1,1,25.0,56,6065793.0,Finished,3.0,1:43.648,103648.0,193.501,108317.73214285714,105344.0,103648.0,56.0,2.0,24544.0,23996.0,,,,6.2,11.4,43.0
2015,3,928,Chinese Grand Prix,chinese-grand-prix,2015-04-12,17,shanghai,Shanghai International Circuit,Shanghai,China,20,vettel,5,VET,Sebastian Vettel,German,6,ferrari,Ferrari,Ferrari,3,3.0,1:37.502,1:36.957,1:36.687,97502.0,96957.0,96687.0,96687.0,3,3,3,15.0,56,5984996.0,Finished,5.0,1:43.018,103018.0,190.487,106874.92857142857,103903.5,103018.0,56.0,2.0,22466.0,22444.0,28.037500000000005,0.0,10.1,4.8,9.8,64.0
2015,4,929,Bahrain Grand Prix,bahrain-grand-prix,2015-04-19,3,bahrain,Bahrain International Circuit,Sakhir,Bahrain,20,vettel,5,VET,Sebastian Vettel,German,6,ferrari,Ferrari,Ferrari,2,2.0,1:34.919,1:33.623,1:32.982,94919.0,93623.0,92982.0,92982.0,5,5,5,10.0,57,5749798.0,Finished,2.0,1:36.624,96624.0,201.639,100873.64912280702,99605.0,96624.0,57.0,3.0,27626.333333333332,24449.0,,,,4.0,6.8,73.0
2015,5,930,Spanish Grand Prix,spanish-grand-prix,2015-05-10,4,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,20,vettel,5,VET,Sebastian Vettel,German,6,ferrari,Ferrari,Ferrari,3,3.0,1:27.534,1:26.167,1:25.458,87534.0,86167.0,85458.0,85458.0,3,3,3,15.0,66,6117897.0,Finished,6.0,1:30.737,90737.0,184.687,92695.40909090909,92040.0,90737.0,66.0,2.0,21799.0,21762.0,22.037499999999994,0.0,5.4,4.0,6.0,73.0
2015,6,931,Monaco Grand Prix,monaco-grand-prix,2015-05-24,6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,20,vettel,5,VET,Sebastian Vettel,German,6,ferrari,Ferrari,Ferrari,3,3.0,1:17.502,1:16.181,1:15.849,77502.0,76181.0,75849.0,75849.0,2,2,2,18.0,78,6562906.0,Finished,4.0,1:18.854,78854.0,152.347,84139.82051282052,80436.0,78854.0,78.0,1.0,24851.0,24851.0,23.004166666666663,0.0,2.9,3.0,2.8,80.0
2015,7,932,Canadian Grand Prix,canadian-grand-prix,2015-06-07,7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,20,vettel,5,VET,Sebastian Vettel,German,6,ferrari,Ferrari,Ferrari,18,16.0,1:17.344,,,77344.0,,,77344.0,5,5,5,10.0,70,5563048.0,Finished,2.0,1:17.105,77105.0,203.613,79472.11428571428,78535.0,77105.0,70.0,2.0,25593.0,23945.0,22.6375,0.0,5.9,2.8,2.6,83.0
2015,8,933,Austrian Grand Prix,austrian-grand-prix,2015-06-21,70,red_bull_ring,Red Bull Ring,Spielberg,Austria,20,vettel,5,VET,Sebastian Vettel,German,6,ferrari,Ferrari,Ferrari,3,3.0,1:11.184,1:09.392,1:08.810,71184.0,69392.0,68810.0,68810.0,4,4,4,12.0,71,5435111.0,Finished,3.0,1:11.499,71499.0,217.815,76550.85915492958,72529.0,71499.0,71.0,1.0,31882.0,31882.0,16.841666666666665,1.0,3.8,3.6,5.8,68.0
